ARABIC LIGATURE SAD WITH HAH ISOLATED FORM;;FC20;;ﰠ;;FC20
ARABIC LIGATURE SAD WITH HAH INITIAL FORM;;FCB1;;ﲱ;;FCB1
ARABIC LIGATURE SAD WITH HAH WITH HAH FINAL FORM;;FD64;;ﵤ;;FD64
ARABIC LIGATURE SAD WITH HAH WITH HAH INITIAL FORM;;FD65;;ﵥ;;FD65
ARABIC LIGATURE SAD WITH HAH WITH YEH FINAL FORM;;FDA9;;ﶩ;;FDA9
ARABIC LIGATURE SAD WITH KHAH INITIAL FORM;;FCB2;;ﲲ;;FCB2
ARABIC LIGATURE SAD WITH REH ISOLATED FORM;;FD0F;;ﴏ;;FD0F
ARABIC LIGATURE SAD WITH REH FINAL FORM;;FD2B;;ﴫ;;FD2B
ARABIC LIGATURE SALAM ISOLATED FORM;;FDF5;;ﷵ;;FDF5
ARABIC LIGATURE SALLA ISOLATED FORM;;FDF9;;ﷹ;;FDF9
ARABIC LIGATURE SALLALLAHOU ALAYHE WASALLAM;;FDFA;;ﷺ;;FDFA
ARABIC LIGATURE SALLA USED AS KORANIC STOP SIGN ISOLATED FORM;;FDF0;;ﷰ;;FDF0
ARABIC LIGATURE SAD WITH MEEM ISOLATED FORM;;FC21;;ﰡ;;FC21
ARABIC LIGATURE SAD WITH MEEM INITIAL FORM;;FCB3;;ﲳ;;FCB3
ARABIC LIGATURE SAD WITH MEEM WITH MEEM FINAL FORM;;FD66;;ﵦ;;FD66
ARABIC LIGATURE SAD WITH MEEM WITH MEEM INITIAL FORM;;FDC5;;ﷅ;;FDC5
ARABIC LIGATURE SAD WITH ALEF MAKSURA ISOLATED FORM;;FD05;;ﴅ;;FD05
ARABIC LIGATURE SAD WITH ALEF MAKSURA FINAL FORM;;FD21;;ﴡ;;FD21
ARABIC LIGATURE SAD WITH YEH ISOLATED FORM;;FD06;;ﴆ;;FD06
ARABIC LIGATURE SAD WITH YEH FINAL FORM;;FD22;;ﴢ;;FD22
ARABIC LETTER DAD ISOLATED FORM;;FEBD;;ﺽ;;FEBD
ARABIC LETTER DAD FINAL FORM;;FEBE;;ﺾ;;FEBE
ARABIC LETTER DAD INITIAL FORM;;FEBF;;ﺿ;;FEBF
ARABIC LETTER DAD MEDIAL FORM;;FEC0;;ﻀ;;FEC0
ARABIC MATHEMATICAL DAD;;1EE19;;𞸙;;1EE19
ARABIC MATHEMATICAL INITIAL DAD;;1EE39;;𞸹;;1EE39
ARABIC MATHEMATICAL TAILED DAD;;1EE59;;𞹙;;1EE59
ARABIC MATHEMATICAL STRETCHED DAD;;1EE79;;𞹹;;1EE79
ARABIC MATHEMATICAL LOOPED DAD;;1EE99;;𞺙;;1EE99
ARABIC MATHEMATICAL DOUBLE-STRUCK DAD;;1EEB9;;𞺹;;1EEB9
ARABIC LIGATURE DAD WITH JEEM ISOLATED FORM;;FC22;;ﰢ;;FC22
ARABIC LIGATURE DAD WITH JEEM INITIAL FORM;;FCB4;;ﲴ;;FCB4
ARABIC LIGATURE DAD WITH HAH ISOLATED FORM;;FC23;;ﰣ;;FC23
ARABIC LIGATURE DAD WITH HAH INITIAL FORM;;FCB5;;ﲵ;;FCB5
ARABIC LIGATURE DAD WITH HAH WITH ALEF MAKSURA FINAL FORM;;FD6E;;ﵮ;;FD6E
ARABIC LIGATURE DAD WITH HAH WITH YEH FINAL FORM;;FDAB;;ﶫ;;FDAB
ARABIC LIGATURE DAD WITH KHAH ISOLATED FORM;;FC24;;ﰤ;;FC24
ARABIC LIGATURE DAD WITH KHAH INITIAL FORM;;FCB6;;ﲶ;;FCB6
ARABIC LIGATURE DAD WITH KHAH WITH MEEM FINAL FORM;;FD6F;;ﵯ;;FD6F
ARABIC LIGATURE DAD WITH KHAH WITH MEEM INITIAL FORM;;FD70;;ﵰ;;FD70
ARABIC LIGATURE DAD WITH REH ISOLATED FORM;;FD10;;ﴐ;;FD10
ARABIC LIGATURE DAD WITH REH FINAL FORM;;FD2C;;ﴬ;;FD2C
ARABIC LIGATURE DAD WITH MEEM ISOLATED FORM;;FC25;;ﰥ;;FC25
ARABIC LIGATURE DAD WITH MEEM INITIAL FORM;;FCB7;;ﲷ;;FCB7
ARABIC LIGATURE DAD WITH ALEF MAKSURA ISOLATED FORM;;FD07;;ﴇ;;FD07
ARABIC LIGATURE DAD WITH ALEF MAKSURA FINAL FORM;;FD23;;ﴣ;;FD23
ARABIC LIGATURE DAD WITH YEH ISOLATED FORM;;FD08;;ﴈ;;FD08
ARABIC LIGATURE DAD WITH YEH FINAL FORM;;FD24;;ﴤ;;FD24
ARABIC LETTER TAH ISOLATED FORM;;FEC1;;ﻁ;;FEC1
ARABIC LETTER TAH FINAL FORM;;FEC2;;ﻂ;;FEC2
ARABIC LETTER TAH INITIAL FORM;;FEC3;;ﻃ;;FEC3
ARABIC LETTER TAH MEDIAL FORM;;FEC4;;ﻄ;;FEC4
ARABIC MATHEMATICAL TAH;;1EE08;;𞸈;;1EE08
ARABIC MATHEMATICAL STRETCHED TAH;;1EE68;;𞹨;;1EE68
ARABIC MATHEMATICAL LOOPED TAH;;1EE88;;𞺈;;1EE88
ARABIC MATHEMATICAL DOUBLE-STRUCK TAH;;1EEA8;;𞺨;;1EEA8
ARABIC LIGATURE TAH WITH HAH ISOLATED FORM;;FC26;;ﰦ;;FC26
ARABIC LIGATURE TAH WITH HAH INITIAL FORM;;FCB8;;ﲸ;;FCB8
ARABIC LIGATURE TAH WITH MEEM ISOLATED FORM;;FC27;;ﰧ;;FC27
ARABIC LIGATURE TAH WITH MEEM INITIAL FORM;;FD33;;ﴳ;;FD33
ARABIC LIGATURE TAH WITH MEEM MEDIAL FORM;;FD3A;;ﴺ;;FD3A
ARABIC LIGATURE TAH WITH MEEM WITH HAH FINAL FORM;;FD71;;ﵱ;;FD71
ARABIC LIGATURE TAH WITH MEEM WITH HAH INITIAL FORM;;FD72;;ﵲ;;FD72
ARABIC LIGATURE TAH WITH MEEM WITH MEEM INITIAL FORM;;FD73;;ﵳ;;FD73
ARABIC LIGATURE TAH WITH MEEM WITH YEH FINAL FORM;;FD74;;ﵴ;;FD74
ARABIC LIGATURE TAH WITH ALEF MAKSURA ISOLATED FORM;;FCF5;;ﳵ;;FCF5
ARABIC LIGATURE TAH WITH ALEF MAKSURA FINAL FORM;;FD11;;ﴑ;;FD11
ARABIC LIGATURE TAH WITH YEH ISOLATED FORM;;FCF6;;ﳶ;;FCF6
ARABIC LIGATURE TAH WITH YEH FINAL FORM;;FD12;;ﴒ;;FD12
ARABIC LETTER ZAH ISOLATED FORM;;FEC5;;ﻅ;;FEC5
ARABIC LETTER ZAH FINAL FORM;;FEC6;;ﻆ;;FEC6
ARABIC LETTER ZAH INITIAL FORM;;FEC7;;ﻇ;;FEC7
ARABIC LETTER ZAH MEDIAL FORM;;FEC8;;ﻈ;;FEC8
ARABIC MATHEMATICAL ZAH;;1EE1A;;𞸚;;1EE1A
ARABIC MATHEMATICAL STRETCHED ZAH;;1EE7A;;𞹺;;1EE7A
ARABIC MATHEMATICAL LOOPED ZAH;;1EE9A;;𞺚;;1EE9A
ARABIC MATHEMATICAL DOUBLE-STRUCK ZAH;;1EEBA;;𞺺;;1EEBA
ARABIC LIGATURE ZAH WITH MEEM ISOLATED FORM;;FC28;;ﰨ;;FC28
ARABIC LIGATURE ZAH WITH MEEM INITIAL FORM;;FCB9;;ﲹ;;FCB9
ARABIC LIGATURE ZAH WITH MEEM MEDIAL FORM;;FD3B;;ﴻ;;FD3B
ARABIC LETTER AIN ISOLATED FORM;;FEC9;;ﻉ;;FEC9
ARABIC LETTER AIN FINAL FORM;;FECA;;ﻊ;;FECA
ARABIC LETTER AIN INITIAL FORM;;FECB;;ﻋ;;FECB
ARABIC LETTER AIN MEDIAL FORM;;FECC;;ﻌ;;FECC
ARABIC MATHEMATICAL AIN;;1EE0F;;𞸏;;1EE0F
ARABIC MATHEMATICAL INITIAL AIN;;1EE2F;;𞸯;;1EE2F
ARABIC MATHEMATICAL TAILED AIN;;1EE4F;;𞹏;;1EE4F
ARABIC MATHEMATICAL STRETCHED AIN;;1EE6F;;𞹯;;1EE6F
ARABIC MATHEMATICAL LOOPED AIN;;1EE8F;;𞺏;;1EE8F
ARABIC MATHEMATICAL DOUBLE-STRUCK AIN;;1EEAF;;𞺯;;1EEAF
ARABIC LIGATURE AIN WITH JEEM ISOLATED FORM;;FC29;;ﰩ;;FC29
ARABIC LIGATURE AIN WITH JEEM INITIAL FORM;;FCBA;;ﲺ;;FCBA
ARABIC LIGATURE AIN WITH JEEM WITH MEEM FINAL FORM;;FD75;;ﵵ;;FD75
ARABIC LIGATURE AIN WITH JEEM WITH MEEM INITIAL FORM;;FDC4;;ﷄ;;FDC4
ARABIC LIGATURE ALAYHE ISOLATED FORM;;FDF7;;ﷷ;;FDF7
ARABIC LIGATURE AIN WITH MEEM ISOLATED FORM;;FC2A;;ﰪ;;FC2A
ARABIC LIGATURE AIN WITH MEEM INITIAL FORM;;FCBB;;ﲻ;;FCBB
ARABIC LIGATURE AIN WITH MEEM WITH MEEM FINAL FORM;;FD76;;ﵶ;;FD76
ARABIC LIGATURE AIN WITH MEEM WITH MEEM INITIAL FORM;;FD77;;ﵷ;;FD77
ARABIC LIGATURE AIN WITH MEEM WITH ALEF MAKSURA FINAL FORM;;FD78;;ﵸ;;FD78
ARABIC LIGATURE AIN WITH MEEM WITH YEH FINAL FORM;;FDB6;;ﶶ;;FDB6
ARABIC LIGATURE AIN WITH ALEF MAKSURA ISOLATED FORM;;FCF7;;ﳷ;;FCF7
ARABIC LIGATURE AIN WITH ALEF MAKSURA FINAL FORM;;FD13;;ﴓ;;FD13
ARABIC LIGATURE AIN WITH YEH ISOLATED FORM;;FCF8;;ﳸ;;FCF8
ARABIC LIGATURE AIN WITH YEH FINAL FORM;;FD14;;ﴔ;;FD14
ARABIC LETTER GHAIN ISOLATED FORM;;FECD;;ﻍ;;FECD
ARABIC LETTER GHAIN FINAL FORM;;FECE;;ﻎ;;FECE
ARABIC LETTER GHAIN INITIAL FORM;;FECF;;ﻏ;;FECF
ARABIC LETTER GHAIN MEDIAL FORM;;FED0;;ﻐ;;FED0
ARABIC MATHEMATICAL GHAIN;;1EE1B;;𞸛;;1EE1B
ARABIC MATHEMATICAL INITIAL GHAIN;;1EE3B;;𞸻;;1EE3B
ARABIC MATHEMATICAL TAILED GHAIN;;1EE5B;;𞹛;;1EE5B
ARABIC MATHEMATICAL STRETCHED GHAIN;;1EE7B;;𞹻;;1EE7B
ARABIC MATHEMATICAL LOOPED GHAIN;;1EE9B;;𞺛;;1EE9B
ARABIC MATHEMATICAL DOUBLE-STRUCK GHAIN;;1EEBB;;𞺻;;1EEBB
ARABIC LIGATURE GHAIN WITH JEEM ISOLATED FORM;;FC2B;;ﰫ;;FC2B
ARABIC LIGATURE GHAIN WITH JEEM INITIAL FORM;;FCBC;;ﲼ;;FCBC
ARABIC LIGATURE GHAIN WITH MEEM ISOLATED FORM;;FC2C;;ﰬ;;FC2C
ARABIC LIGATURE GHAIN WITH MEEM INITIAL FORM;;FCBD;;ﲽ;;FCBD
ARABIC LIGATURE GHAIN WITH MEEM WITH MEEM FINAL FORM;;FD79;;ﵹ;;FD79
ARABIC LIGATURE GHAIN WITH MEEM WITH ALEF MAKSURA FINAL FORM;;FD7B;;ﵻ;;FD7B
ARABIC LIGATURE GHAIN WITH MEEM WITH YEH FINAL FORM;;FD7A;;ﵺ;;FD7A
ARABIC LIGATURE GHAIN WITH ALEF MAKSURA ISOLATED FORM;;FCF9;;ﳹ;;FCF9
ARABIC LIGATURE GHAIN WITH ALEF MAKSURA FINAL FORM;;FD15;;ﴕ;;FD15
ARABIC LIGATURE GHAIN WITH YEH ISOLATED FORM;;FCFA;;ﳺ;;FCFA
ARABIC LIGATURE GHAIN WITH YEH FINAL FORM;;FD16;;ﴖ;;FD16
ARABIC LETTER FEH ISOLATED FORM;;FED1;;ﻑ;;FED1
ARABIC LETTER FEH FINAL FORM;;FED2;;ﻒ;;FED2
ARABIC LETTER FEH INITIAL FORM;;FED3;;ﻓ;;FED3
ARABIC LETTER FEH MEDIAL FORM;;FED4;;ﻔ;;FED4
ARABIC MATHEMATICAL FEH;;1EE10;;𞸐;;1EE10
ARABIC MATHEMATICAL INITIAL FEH;;1EE30;;𞸰;;1EE30
ARABIC MATHEMATICAL STRETCHED FEH;;1EE70;;𞹰;;1EE70
ARABIC MATHEMATICAL LOOPED FEH;;1EE90;;𞺐;;1EE90
ARABIC MATHEMATICAL DOUBLE-STRUCK FEH;;1EEB0;;𞺰;;1EEB0
ARABIC LIGATURE FEH WITH JEEM ISOLATED FORM;;FC2D;;ﰭ;;FC2D
ARABIC LIGATURE FEH WITH JEEM INITIAL FORM;;FCBE;;ﲾ;;FCBE
ARABIC LIGATURE FEH WITH HAH ISOLATED FORM;;FC2E;;ﰮ;;FC2E
ARABIC LIGATURE FEH WITH HAH INITIAL FORM;;FCBF;;ﲿ;;FCBF
ARABIC LIGATURE FEH WITH KHAH ISOLATED FORM;;FC2F;;ﰯ;;FC2F
ARABIC LIGATURE FEH WITH KHAH INITIAL FORM;;FCC0;;ﳀ;;FCC0
ARABIC LIGATURE FEH WITH KHAH WITH MEEM FINAL FORM;;FD7C;;ﵼ;;FD7C
ARABIC LIGATURE FEH WITH KHAH WITH MEEM INITIAL FORM;;FD7D;;ﵽ;;FD7D
ARABIC LIGATURE FEH WITH MEEM ISOLATED FORM;;FC30;;ﰰ;;FC30
ARABIC LIGATURE FEH WITH MEEM INITIAL FORM;;FCC1;;ﳁ;;FCC1
ARABIC LIGATURE FEH WITH MEEM WITH YEH FINAL FORM;;FDC1;;ﷁ;;FDC1
ARABIC LIGATURE FEH WITH ALEF MAKSURA ISOLATED FORM;;FC31;;ﰱ;;FC31
ARABIC LIGATURE FEH WITH ALEF MAKSURA FINAL FORM;;FC7C;;ﱼ;;FC7C
ARABIC LIGATURE FEH WITH YEH ISOLATED FORM;;FC32;;ﰲ;;FC32
ARABIC LIGATURE FEH WITH YEH FINAL FORM;;FC7D;;ﱽ;;FC7D
ARABIC LETTER QAF ISOLATED FORM;;FED5;;ﻕ;;FED5
ARABIC LETTER QAF FINAL FORM;;FED6;;ﻖ;;FED6
ARABIC LETTER QAF INITIAL FORM;;FED7;;ﻗ;;FED7
ARABIC LETTER QAF MEDIAL FORM;;FED8;;ﻘ;;FED8
ARABIC MATHEMATICAL QAF;;1EE12;;𞸒;;1EE12
ARABIC MATHEMATICAL INITIAL QAF;;1EE32;;𞸲;;1EE32
ARABIC MATHEMATICAL TAILED QAF;;1EE52;;𞹒;;1EE52
ARABIC MATHEMATICAL STRETCHED QAF;;1EE72;;𞹲;;1EE72
ARABIC MATHEMATICAL LOOPED QAF;;1EE92;;𞺒;;1EE92
ARABIC MATHEMATICAL DOUBLE-STRUCK QAF;;1EEB2;;𞺲;;1EEB2
ARABIC LIGATURE QAF WITH HAH ISOLATED FORM;;FC33;;ﰳ;;FC33
ARABIC LIGATURE QAF WITH HAH INITIAL FORM;;FCC2;;ﳂ;;FCC2
ARABIC LIGATURE QALA USED AS KORANIC STOP SIGN ISOLATED FORM;;FDF1;;ﷱ;;FDF1
ARABIC LIGATURE QAF WITH MEEM ISOLATED FORM;;FC34;;ﰴ;;FC34
ARABIC LIGATURE QAF WITH MEEM INITIAL FORM;;FCC3;;ﳃ;;FCC3
ARABIC LIGATURE QAF WITH MEEM WITH HAH FINAL FORM;;FD7E;;ﵾ;;FD7E
ARABIC LIGATURE QAF WITH MEEM WITH HAH INITIAL FORM;;FDB4;;ﶴ;;FDB4
ARABIC LIGATURE QAF WITH MEEM WITH MEEM FINAL FORM;;FD7F;;ﵿ;;FD7F
ARABIC LIGATURE QAF WITH MEEM WITH YEH FINAL FORM;;FDB2;;ﶲ;;FDB2
ARABIC LIGATURE QAF WITH ALEF MAKSURA ISOLATED FORM;;FC35;;ﰵ;;FC35
ARABIC LIGATURE QAF WITH ALEF MAKSURA FINAL FORM;;FC7E;;ﱾ;;FC7E
ARABIC LIGATURE QAF WITH YEH ISOLATED FORM;;FC36;;ﰶ;;FC36
ARABIC LIGATURE QAF WITH YEH FINAL FORM;;FC7F;;ﱿ;;FC7F
ARABIC LETTER KAF ISOLATED FORM;;FED9;;ﻙ;;FED9
ARABIC LETTER KAF FINAL FORM;;FEDA;;ﻚ;;FEDA
ARABIC LETTER KAF INITIAL FORM;;FEDB;;ﻛ;;FEDB
ARABIC LETTER KAF MEDIAL FORM;;FEDC;;ﻜ;;FEDC
ARABIC MATHEMATICAL KAF;;1EE0A;;𞸊;;1EE0A
ARABIC MATHEMATICAL INITIAL KAF;;1EE2A;;𞸪;;1EE2A
ARABIC MATHEMATICAL STRETCHED KAF;;1EE6A;;𞹪;;1EE6A
ARABIC LIGATURE KAF WITH ALEF ISOLATED FORM;;FC37;;ﰷ;;FC37
ARABIC LIGATURE KAF WITH ALEF FINAL FORM;;FC80;;ﲀ;;FC80
ARABIC LIGATURE KAF WITH JEEM ISOLATED FORM;;FC38;;ﰸ;;FC38
ARABIC LIGATURE KAF WITH JEEM INITIAL FORM;;FCC4;;ﳄ;;FCC4
ARABIC LIGATURE KAF WITH HAH ISOLATED FORM;;FC39;;ﰹ;;FC39
ARABIC LIGATURE KAF WITH HAH INITIAL FORM;;FCC5;;ﳅ;;FCC5
ARABIC LIGATURE KAF WITH KHAH ISOLATED FORM;;FC3A;;ﰺ;;FC3A
ARABIC LIGATURE KAF WITH KHAH INITIAL FORM;;FCC6;;ﳆ;;FCC6
ARABIC LIGATURE KAF WITH LAM ISOLATED FORM;;FC3B;;ﰻ;;FC3B
ARABIC LIGATURE KAF WITH LAM FINAL FORM;;FC81;;ﲁ;;FC81
ARABIC LIGATURE KAF WITH LAM INITIAL FORM;;FCC7;;ﳇ;;FCC7
ARABIC LIGATURE KAF WITH LAM MEDIAL FORM;;FCEB;;ﳫ;;FCEB
ARABIC LIGATURE KAF WITH MEEM ISOLATED FORM;;FC3C;;ﰼ;;FC3C
ARABIC LIGATURE KAF WITH MEEM FINAL FORM;;FC82;;ﲂ;;FC82
ARABIC LIGATURE KAF WITH MEEM INITIAL FORM;;FCC8;;ﳈ;;FCC8
ARABIC LIGATURE KAF WITH MEEM MEDIAL FORM;;FCEC;;ﳬ;;FCEC
ARABIC LIGATURE KAF WITH MEEM WITH MEEM FINAL FORM;;FDBB;;ﶻ;;FDBB
ARABIC LIGATURE KAF WITH MEEM WITH MEEM INITIAL FORM;;FDC3;;ﷃ;;FDC3
ARABIC LIGATURE KAF WITH MEEM WITH YEH FINAL FORM;;FDB7;;ﶷ;;FDB7
ARABIC LIGATURE KAF WITH ALEF MAKSURA ISOLATED FORM;;FC3D;;ﰽ;;FC3D
ARABIC LIGATURE KAF WITH ALEF MAKSURA FINAL FORM;;FC83;;ﲃ;;FC83
ARABIC LIGATURE KAF WITH YEH ISOLATED FORM;;FC3E;;ﰾ;;FC3E
ARABIC LIGATURE KAF WITH YEH FINAL FORM;;FC84;;ﲄ;;FC84
ARABIC LETTER LAM ISOLATED FORM;;FEDD;;ﻝ;;FEDD
ARABIC LETTER LAM FINAL FORM;;FEDE;;ﻞ;;FEDE
ARABIC LETTER LAM INITIAL FORM;;FEDF;;ﻟ;;FEDF
ARABIC LETTER LAM MEDIAL FORM;;FEE0;;ﻠ;;FEE0
ARABIC MATHEMATICAL LAM;;1EE0B;;𞸋;;1EE0B
ARABIC MATHEMATICAL INITIAL LAM;;1EE2B;;𞸫;;1EE2B
ARABIC MATHEMATICAL TAILED LAM;;1EE4B;;𞹋;;1EE4B
ARABIC MATHEMATICAL LOOPED LAM;;1EE8B;;𞺋;;1EE8B
ARABIC MATHEMATICAL DOUBLE-STRUCK LAM;;1EEAB;;𞺫;;1EEAB
ARABIC LIGATURE LAM WITH ALEF ISOLATED FORM;;FEFB;;ﻻ;;FEFB
ARABIC LIGATURE LAM WITH ALEF FINAL FORM;;FEFC;;ﻼ;;FEFC
ARABIC LIGATURE LAM WITH ALEF WITH MADDA ABOVE ISOLATED FORM;;FEF5;;ﻵ;;FEF5
ARABIC LIGATURE LAM WITH ALEF WITH MADDA ABOVE FINAL FORM;;FEF6;;ﻶ;;FEF6
ARABIC LIGATURE LAM WITH ALEF WITH HAMZA ABOVE ISOLATED FORM;;FEF7;;ﻷ;;FEF7
ARABIC LIGATURE LAM WITH ALEF WITH HAMZA ABOVE FINAL FORM;;FEF8;;ﻸ;;FEF8
ARABIC LIGATURE LAM WITH ALEF WITH HAMZA BELOW ISOLATED FORM;;FEF9;;ﻹ;;FEF9
ARABIC LIGATURE LAM WITH ALEF WITH HAMZA BELOW FINAL FORM;;FEFA;;ﻺ;;FEFA
ARABIC LIGATURE LAM WITH JEEM ISOLATED FORM;;FC3F;;ﰿ;;FC3F
ARABIC LIGATURE LAM WITH JEEM INITIAL FORM;;FCC9;;ﳉ;;FCC9
ARABIC LIGATURE LAM WITH JEEM WITH JEEM INITIAL FORM;;FD83;;ﶃ;;FD83
ARABIC LIGATURE LAM WITH JEEM WITH JEEM FINAL FORM;;FD84;;ﶄ;;FD84
ARABIC LIGATURE LAM WITH JEEM WITH MEEM INITIAL FORM;;FDBA;;ﶺ;;FDBA
ARABIC LIGATURE LAM WITH JEEM WITH MEEM FINAL FORM;;FDBC;;ﶼ;;FDBC
ARABIC LIGATURE LAM WITH JEEM WITH YEH FINAL FORM;;FDAC;;ﶬ;;FDAC
ARABIC LIGATURE LAM WITH HAH ISOLATED FORM;;FC40;;ﱀ;;FC40
ARABIC LIGATURE LAM WITH HAH INITIAL FORM;;FCCA;;ﳊ;;FCCA
ARABIC LIGATURE LAM WITH HAH WITH MEEM FINAL FORM;;FD80;;ﶀ;;FD80
ARABIC LIGATURE LAM WITH HAH WITH MEEM INITIAL FORM;;FDB5;;ﶵ;;FDB5
ARABIC LIGATURE LAM WITH HAH WITH ALEF MAKSURA FINAL FORM;;FD82;;ﶂ;;FD82
ARABIC LIGATURE LAM WITH HAH WITH YEH FINAL FORM;;FD81;;ﶁ;;FD81
ARABIC LIGATURE LAM WITH KHAH ISOLATED FORM;;FC41;;ﱁ;;FC41
ARABIC LIGATURE LAM WITH KHAH INITIAL FORM;;FCCB;;ﳋ;;FCCB
ARABIC LIGATURE LAM WITH KHAH WITH MEEM FINAL FORM;;FD85;;ﶅ;;FD85
ARABIC LIGATURE LAM WITH KHAH WITH MEEM INITIAL FORM;;FD86;;ﶆ;;FD86
ARABIC LIGATURE LAM WITH MEEM ISOLATED FORM;;FC42;;ﱂ;;FC42
ARABIC LIGATURE LAM WITH MEEM FINAL FORM;;FC85;;ﲅ;;FC85
ARABIC LIGATURE LAM WITH MEEM INITIAL FORM;;FCCC;;ﳌ;;FCCC
ARABIC LIGATURE LAM WITH MEEM MEDIAL FORM;;FCED;;ﳭ;;FCED
ARABIC LIGATURE LAM WITH MEEM WITH HAH FINAL FORM;;FD87;;ﶇ;;FD87
ARABIC LIGATURE LAM WITH MEEM WITH HAH INITIAL FORM;;FD88;;ﶈ;;FD88
ARABIC LIGATURE LAM WITH MEEM WITH YEH FINAL FORM;;FDAD;;ﶭ;;FDAD
ARABIC LIGATURE LAM WITH HEH INITIAL FORM;;FCCD;;ﳍ;;FCCD
ARABIC LIGATURE LAM WITH ALEF MAKSURA ISOLATED FORM;;FC43;;ﱃ;;FC43
ARABIC LIGATURE LAM WITH ALEF MAKSURA FINAL FORM;;FC86;;ﲆ;;FC86
ARABIC LIGATURE LAM WITH YEH ISOLATED FORM;;FC44;;ﱄ;;FC44
ARABIC LIGATURE LAM WITH YEH FINAL FORM;;FC87;;ﲇ;;FC87
ARABIC LETTER MEEM ISOLATED FORM;;FEE1;;ﻡ;;FEE1
ARABIC LETTER MEEM FINAL FORM;;FEE2;;ﻢ;;FEE2
ARABIC LETTER MEEM INITIAL FORM;;FEE3;;ﻣ;;FEE3
ARABIC LETTER MEEM MEDIAL FORM;;FEE4;;ﻤ;;FEE4
ARABIC MATHEMATICAL MEEM;;1EE0C;;𞸌;;1EE0C
ARABIC MATHEMATICAL INITIAL MEEM;;1EE2C;;𞸬;;1EE2C
ARABIC MATHEMATICAL STRETCHED MEEM;;1EE6C;;𞹬;;1EE6C
ARABIC MATHEMATICAL LOOPED MEEM;;1EE8C;;𞺌;;1EE8C
ARABIC MATHEMATICAL DOUBLE-STRUCK MEEM;;1EEAC;;𞺬;;1EEAC
ARABIC LIGATURE MEEM WITH ALEF FINAL FORM;;FC88;;ﲈ;;FC88
ARABIC LIGATURE MEEM WITH JEEM ISOLATED FORM;;FC45;;ﱅ;;FC45
ARABIC LIGATURE MEEM WITH JEEM INITIAL FORM;;FCCE;;ﳎ;;FCCE
ARABIC LIGATURE MEEM WITH JEEM WITH HAH INITIAL FORM;;FD8C;;ﶌ;;FD8C
ARABIC LIGATURE MEEM WITH JEEM WITH KHAH INITIAL FORM;;FD92;;ﶒ;;FD92
ARABIC LIGATURE MEEM WITH JEEM WITH MEEM INITIAL FORM;;FD8D;;ﶍ;;FD8D
ARABIC LIGATURE MEEM WITH JEEM WITH YEH FINAL FORM;;FDC0;;ﷀ;;FDC0
ARABIC LIGATURE MEEM WITH HAH ISOLATED FORM;;FC46;;ﱆ;;FC46
ARABIC LIGATURE MEEM WITH HAH INITIAL FORM;;FCCF;;ﳏ;;FCCF
ARABIC LIGATURE MEEM WITH HAH WITH JEEM INITIAL FORM;;FD89;;ﶉ;;FD89
ARABIC LIGATURE MEEM WITH HAH WITH MEEM INITIAL FORM;;FD8A;;ﶊ;;FD8A
ARABIC LIGATURE MOHAMMAD ISOLATED FORM;;FDF4;;ﷴ;;FDF4
ARABIC LIGATURE MEEM WITH HAH WITH YEH FINAL FORM;;FD8B;;ﶋ;;FD8B
ARABIC LIGATURE MEEM WITH KHAH ISOLATED FORM;;FC47;;ﱇ;;FC47
ARABIC LIGATURE MEEM WITH KHAH INITIAL FORM;;FCD0;;ﳐ;;FCD0
ARABIC LIGATURE MEEM WITH KHAH WITH JEEM INITIAL FORM;;FD8E;;ﶎ;;FD8E
ARABIC LIGATURE MEEM WITH KHAH WITH MEEM INITIAL FORM;;FD8F;;ﶏ;;FD8F
ARABIC LIGATURE MEEM WITH KHAH WITH YEH FINAL FORM;;FDB9;;ﶹ;;FDB9
ARABIC LIGATURE MEEM WITH MEEM ISOLATED FORM;;FC48;;ﱈ;;FC48
ARABIC LIGATURE MEEM WITH MEEM FINAL FORM;;FC89;;ﲉ;;FC89
ARABIC LIGATURE MEEM WITH MEEM INITIAL FORM;;FCD1;;ﳑ;;FCD1
ARABIC LIGATURE MEEM WITH MEEM WITH YEH FINAL FORM;;FDB1;;ﶱ;;FDB1
ARABIC LIGATURE MEEM WITH ALEF MAKSURA ISOLATED FORM;;FC49;;ﱉ;;FC49
ARABIC LIGATURE MEEM WITH YEH ISOLATED FORM;;FC4A;;ﱊ;;FC4A
ARABIC LETTER NOON ISOLATED FORM;;FEE5;;ﻥ;;FEE5
ARABIC LETTER NOON FINAL FORM;;FEE6;;ﻦ;;FEE6
ARABIC LETTER NOON INITIAL FORM;;FEE7;;ﻧ;;FEE7
ARABIC LETTER NOON MEDIAL FORM;;FEE8;;ﻨ;;FEE8
ARABIC MATHEMATICAL NOON;;1EE0D;;𞸍;;1EE0D
ARABIC MATHEMATICAL INITIAL NOON;;1EE2D;;𞸭;;1EE2D
ARABIC MATHEMATICAL TAILED NOON;;1EE4D;;𞹍;;1EE4D
ARABIC MATHEMATICAL STRETCHED NOON;;1EE6D;;𞹭;;1EE6D
ARABIC MATHEMATICAL LOOPED NOON;;1EE8D;;𞺍;;1EE8D
ARABIC MATHEMATICAL DOUBLE-STRUCK NOON;;1EEAD;;𞺭;;1EEAD
